     #Energy up_50&52&54 dw_50&52&54 up_2&4&6&8& dw_2&4&6&8&
    -7.30011     0.00315    -0.00098     0.01240    -0.00256
    -7.23311     0.00216    -0.00138     0.00904    -0.00367
    -7.16711     0.00271    -0.00219     0.01133    -0.00609
    -7.10111     0.00330    -0.00247     0.01372    -0.00625
    -7.03511     0.00404    -0.00202     0.01643    -0.00538
    -6.96811     0.00281    -0.00248     0.01154    -0.00661
    -6.90211     0.00332    -0.00431     0.01361    -0.01143
    -6.83611     0.00258    -0.00366     0.01144    -0.00964
    -6.76911     0.00138    -0.00244     0.00632    -0.00643
    -6.70311     0.00754    -0.00287     0.02961    -0.00757
    -6.63711     0.02183    -0.00303     0.09107    -0.00803
    -6.57111     0.00952    -0.00165     0.03663    -0.00429
    -6.50411     0.00899    -0.00356     0.03408    -0.00868
    -6.43811     0.00751    -0.01958     0.02871    -0.04806
    -6.37211     0.00632    -0.00810     0.02456    -0.01919
    -6.30511     0.00654    -0.00846     0.02580    -0.01969
    -6.23911     0.00810    -0.00681     0.03256    -0.01585
    -6.17311     0.02031    -0.00566     0.08449    -0.01340
    -6.10611     0.00865    -0.00535     0.03572    -0.01298
    -6.04011     0.01120    -0.00600     0.04659    -0.01472
    -5.97411     0.02168    -0.00985     0.08872    -0.02469
    -5.90811     0.04158    -0.01149     0.17021    -0.02780
    -5.84111     0.02552    -0.00766     0.10341    -0.01824
    -5.77511     0.01266    -0.01306     0.05202    -0.03001
    -5.70911     0.00416    -0.02587     0.01711    -0.05590
    -5.64211     0.00000    -0.03008     0.00000    -0.06463
    -5.57611     0.02584    -0.03864     0.12435    -0.08158
    -5.51011     0.04749    -0.01511     0.21528    -0.03218
    -5.44411     0.13857    -0.00716     0.61567    -0.01526
    -5.37711     0.07242    -0.00109     0.32192    -0.00234
    -5.31111     0.11775     0.00000     0.53487     0.00000
    -5.24511     0.08254    -0.03237     0.37773    -0.06875
    -5.17811     0.06063    -0.03311     0.25105    -0.06925
    -5.11211     0.27005    -0.04326     1.30437    -0.08880
    -5.04611     0.00865    -0.03719     0.04379    -0.07495
    -4.98011     0.14405    -0.07607     0.66041    -0.15175
    -4.91311     0.20665    -0.06370     0.93569    -0.12142
    -4.84711     0.62322    -0.09283     3.03811    -0.17430
    -4.78111     0.43649    -0.32327     2.06849    -0.57897
    -4.71411     0.87124    -0.04609     4.27122    -0.08436
    -4.64811     0.39485    -0.12079     1.56506    -0.17036
    -4.58211     0.34155    -0.19620     1.63022    -0.38202
    -4.51611     0.39714    -0.00529     1.97944    -0.00954
    -4.44911     0.58222    -0.00627     3.11850    -0.01129
    -4.38311     0.88558    -0.00728     4.27161    -0.01309
    -4.31711     0.82430    -0.36175     4.27158    -0.55322
    -4.25011     0.98484    -0.10022     5.36944    -0.22836
    -4.18411     0.99522    -0.06465     5.09169    -0.12663
    -4.11811     2.26218    -0.22074    11.49466    -0.33859
    -4.05211     1.44192    -0.39636     7.10779    -0.59751
    -3.98511     1.79049    -0.25467     7.33727    -0.38580
    -3.91911     1.21632    -0.28024     4.74917    -0.38002
    -3.85311     1.51811    -0.45522     7.42624    -0.66887
    -3.78611     1.24691    -0.34278     6.00561    -0.50932
    -3.72011     1.96157    -0.34888     9.90269    -0.48213
    -3.65411     2.22070    -0.26588     9.67588    -0.36514
    -3.58811     6.43900    -1.20525    22.68730    -1.66047
    -3.52111     3.78188    -0.99948    14.96306    -1.28416
    -3.45511     2.73052    -0.47913     9.84309    -0.57285
    -3.38911     1.39548    -0.59496     6.30384    -0.67478
    -3.32211     2.90260    -0.51764    13.06105    -0.55702
    -3.25611     2.74630    -0.91888    15.07902    -0.93995
    -3.19011     2.16324    -1.31855    11.89039    -1.11588
    -3.12411     1.97423    -4.79860     8.53418    -4.17764
    -3.05711     2.14403    -1.00999     9.58076    -0.85374
    -2.99111     0.65523    -1.72882     3.62309    -1.74333
    -2.92511     2.98889    -1.84263    14.72630    -1.43477
    -2.85811     1.86778    -1.09767     9.09232    -1.27360
    -2.79211     3.28129    -3.33879    16.80790    -3.40627
    -2.72611     3.43094    -2.71966    17.68360    -2.50323
    -2.66011     3.15897    -4.48704    15.47600    -4.07627
    -2.59311     3.81040    -2.77863    19.13490    -2.69512
    -2.52711     3.98900    -2.46638    18.83700    -2.11886
    -2.46111     6.63640    -3.77271    24.80000    -3.15829
    -2.39411     6.53940    -3.20844    20.24760    -2.33696
    -2.32811     6.45360    -5.83080    21.52480    -3.91558
    -2.26211     6.04830    -5.02000    18.53860    -3.97951
    -2.19611     7.72130    -6.96940    17.10270    -5.96927
    -2.12911     6.30560    -3.21866    13.49600    -2.72720
    -2.06311     6.38820    -4.43170    15.30150    -4.10992
    -1.99711     5.36000    -4.28084    14.71000    -3.80617
    -1.93011     4.29294    -4.70271    14.58103    -4.25283
    -1.86411     5.70790    -3.75604    17.79200    -3.22017
    -1.79811     6.74880    -7.01020    16.26880    -5.11888
    -1.73211     6.75590    -6.60964    13.34842    -5.31315
    -1.66511     3.28244    -4.41457     6.30447    -3.18071
    -1.59911     3.72562    -4.54337     9.57611    -2.80956
    -1.53311     5.10680    -5.85039    18.51273    -4.34955
    -1.46611     6.82830    -4.19420    22.70782    -3.12010
    -1.40011     5.85980    -2.78712    16.32503    -1.94571
    -1.33411     7.22020   -10.13460    17.53870    -7.34038
    -1.26811     8.58200    -8.92240    17.38156    -7.56760
    -1.20111     8.74870    -8.77040    14.29749    -6.98054
    -1.13511     7.42140    -7.22590    13.66926    -4.96286
    -1.06911     4.90420    -6.09540     8.45539    -5.14028
    -1.00211     9.00260    -3.58170    15.53110    -4.86328
    -0.93611     7.42790    -8.67400    13.12663   -10.23738
    -0.87011    10.09560    -4.68332    13.48874    -8.01335
    -0.80411     6.00290    -4.08510     8.28099    -8.94094
    -0.73711     2.99428    -3.98498     5.04573   -10.00307
    -0.67111     7.39900    -6.03170    13.72512   -13.45957
    -0.60511     4.82880    -4.89320    11.50863   -12.95393
    -0.53811     3.22201    -2.79914     8.80267    -8.62731
    -0.47211     4.09975    -3.09266    10.41192   -10.17775
    -0.40611     2.02096    -3.44421     5.52653   -12.11107
    -0.34011     0.90289    -3.14031     2.45195   -12.14625
    -0.27311     1.18437    -2.82592     3.24496   -12.54099
    -0.20711     0.17444    -2.42780     0.45159   -12.90554
    -0.14111     0.19367    -1.67542     0.52280    -8.84087
    -0.07411     0.33083    -2.11187     0.87454   -10.69099
    -0.00811     0.52715     0.00000     1.38440     0.00000
     0.05789     0.30121    -2.19973     0.79773   -11.53492
     0.12389     0.32895    -1.95426     0.86992    -9.47696
     0.19089     0.24838    -1.06864     0.62618    -5.52988
     0.25689     0.57956    -1.56225     1.65399    -7.64614
     0.32289     0.24403    -2.15544     0.68636   -10.74663
     0.38989     0.13338    -1.98413     0.36973    -9.87299
     0.45589     0.09253    -2.22475     0.24533   -10.28403
     0.52189     0.24687    -2.03513     0.48587   -10.82289
     0.58789     0.49232    -1.72243     1.27199    -9.06312
     0.65489     0.34794    -2.32645     1.04707   -13.74479
     0.72089     0.34040    -1.64463     1.05436   -10.05699
     0.78689     0.36833    -2.86958     1.16320   -15.48227
     0.85389     0.33950    -1.36076     1.09775    -8.90111
     0.91989     0.38920    -1.17214     1.08955    -7.59788
     0.98589     0.31590    -1.61725     0.90339   -10.49206
     1.05189     0.25770    -1.28539     0.73037    -9.71719
     1.11889     0.22506    -1.95346     0.63031   -16.86210
     1.18489     0.32874    -1.94177     0.96518   -19.45179
     1.25089     0.16090    -1.40212     0.47553   -15.61658
     1.31789     0.12270    -1.40691     0.36537   -18.74590
     1.38389     0.11207    -1.14400     0.32876   -16.24765
     1.44989     0.13032    -0.99943     0.37086   -12.99677
     1.51589     0.14279    -1.37863     0.39464   -21.49410
     1.58289     0.15097    -1.19229     0.42950   -16.55105
     1.64889     0.16245    -1.12022     0.46911   -21.14231
     1.71489     0.26878    -0.91498     0.65979   -14.49263
     1.78189     0.56585    -1.08819     1.92469   -15.76440
     1.84789     0.42496    -0.91088     1.25311   -18.12170
     1.91389     0.16293    -0.84447     0.56782   -15.60750
     1.97989     0.17545    -0.45777     0.60142    -9.21733
     2.04689     0.15192    -0.55853     0.50241   -11.50868
     2.11289     0.09436    -0.55648     0.32149   -12.61724
     2.17889     0.10908    -0.46527     0.34913   -10.98855
     2.24589     0.17388    -0.27348     0.53708    -5.85064
     2.31189     0.04422    -0.23414     0.13039    -4.63740
     2.37789     0.04143    -0.29974     0.12202    -4.55207
     2.44389     0.21971    -0.36551     0.67145    -4.87251
     2.51089     0.23893    -0.25030     0.67700    -3.53401
     2.57689     0.16014    -0.24359     0.50251    -3.70469
     2.64289     0.34121    -0.19281     1.04604    -2.63586
     2.70989     0.13554    -0.18186     0.43542    -2.16238
     2.77589     0.11580    -0.19457     0.37441    -2.12838
     2.84189     0.10193    -0.16931     0.32976    -1.79581
     2.90789     0.10478    -0.23276     0.33710    -2.05580
     2.97489     0.35630    -0.26510     1.10118    -2.36391
     3.04089     0.28088    -0.20457     0.89398    -1.75607
     3.10689     0.31807    -0.20929     0.94406    -1.86134
     3.17389     0.35190    -0.20616     1.09389    -1.91185
     3.23989     0.15231    -0.20781     0.54592    -2.06438
     3.30589     0.07358    -0.17303     0.25910    -1.93519
     3.37289     0.09551    -0.20135     0.33434    -1.66532
     3.43889     0.09075    -0.24154     0.30207    -2.16543
     3.50489     0.11985    -0.12677     0.38327    -1.23260
     3.57089     0.07786    -0.12734     0.23394    -1.12214
     3.63789     0.09171    -0.11633     0.27317    -1.04688
     3.70389     0.09721    -0.09634     0.29130    -0.83661
     3.76989     0.10360    -0.10667     0.31352    -0.91068
     3.83689     0.11229    -0.15167     0.34307    -1.22032
     3.90289     0.10526    -0.08477     0.32822    -0.71695
     3.96889     0.10152    -0.11077     0.28269    -0.88362
     4.03489     0.14231    -0.07366     0.45717    -0.55580
     4.10189     0.13817    -0.19397     0.44335    -1.24408
     4.16789     0.12759    -0.21903     0.41988    -1.39007
     4.23389     0.13284    -0.27540     0.44080    -1.83265
     4.30089     0.09822    -0.24722     0.33285    -1.74685
     4.36689     0.02820    -0.17727     0.08747    -1.50740
     4.43289     0.00957    -0.12094     0.02933    -0.93320
     4.49889     0.06033    -0.12337     0.17292    -0.94120
     4.56589     0.12684    -0.10412     0.39812    -0.71871
     4.63189     0.20458    -0.09667     0.63746    -0.58432
     4.69789     0.08082    -0.09795     0.29661    -0.59799
     4.76489     0.06656    -0.14229     0.26221    -0.79747
     4.83089     0.07320    -0.13253     0.27406    -0.81090
     4.89689     0.04967    -0.15330     0.18850    -0.91078
     4.96289     0.03593    -0.16791     0.13449    -0.93982
     5.02989     0.03153    -0.27653     0.11406    -1.68584
     5.09589     0.13354    -0.20117     0.44771    -1.30761
     5.16189     0.07068    -0.11619     0.23740    -0.70388
     5.22889     0.04520    -0.09672     0.16190    -0.58634
     5.29489     0.04322    -0.06907     0.15588    -0.42522
     5.36089     0.05447    -0.04545     0.19176    -0.28078
     5.42689     0.07656    -0.10349     0.26894    -0.60157
     5.49389     0.08098    -0.07136     0.28516    -0.42191
     5.55989     0.08091    -0.05278     0.28503    -0.24709
     5.62589     0.06900    -0.10278     0.24290    -0.51613
     5.69289     0.05224    -0.12619     0.18751    -0.67200
     5.75889     0.04682    -0.10463     0.16670    -0.61826
     5.82489     0.05010    -0.07061     0.17566    -0.38385
     5.89089     0.05488    -0.12480     0.18702    -0.66846
     5.95789     0.05705    -0.12875     0.19932    -0.66977
     6.02389     0.08793    -0.08753     0.30163    -0.48497
     6.08989     0.09197    -0.04920     0.30866    -0.26992
     6.15689     0.12411    -0.06078     0.42632    -0.31645
     6.22289     0.13189    -0.06924     0.47087    -0.34306
     6.28889     0.17018    -0.06348     0.60856    -0.33337
     6.35489     0.23644    -0.06574     0.80468    -0.36327
     6.42189     0.15434    -0.05317     0.57752    -0.29076
     6.48789     0.15861    -0.05172     0.52446    -0.26258
     6.55389     0.10345    -0.06328     0.35275    -0.30038
     6.62089     0.15619    -0.03671     0.52551    -0.18075
     6.68689     0.11725    -0.04928     0.43118    -0.24241
     6.75289     0.09756    -0.06148     0.36446    -0.29811
     6.81889     0.03461    -0.10317     0.13932    -0.45806
     6.88589     0.00532    -0.07344     0.02303    -0.32953
     6.95189     0.00000    -0.10397     0.00000    -0.45277
     7.01789     0.00000    -0.10137     0.00000    -0.42223
     7.08489     0.00000    -0.07320     0.00000    -0.32049
     7.15089     0.00000    -0.08683     0.00000    -0.37268
     7.21689     0.00000    -0.07686     0.00000    -0.35848
     7.28289     0.00000    -0.06622     0.00000    -0.33716
     7.34989     0.00000    -0.06212     0.00000    -0.30482
     7.41589     0.00000    -0.07571     0.00000    -0.37226
     7.48189     0.00000    -0.04079     0.00000    -0.20262
     7.54889     0.00000    -0.01635     0.00000    -0.08260
     7.61489     0.00000    -0.00421     0.00000    -0.02187
     7.68089     0.00000     0.00000     0.00000     0.00000
     7.74689     0.00000     0.00000     0.00000     0.00000
     7.81389     0.00000     0.00000     0.00000     0.00000
     7.87989     0.00000     0.00000     0.00000     0.00000
     7.94589     0.00000     0.00000     0.00000     0.00000
     8.01289     0.00000     0.00000     0.00000     0.00000
     8.07889     0.00000     0.00000     0.00000     0.00000
     8.14489     0.00000     0.00000     0.00000     0.00000
     8.21089     0.00000     0.00000     0.00000     0.00000
     8.27789     0.00000     0.00000     0.00000     0.00000
     8.34389     0.00000     0.00000     0.00000     0.00000
     8.40989     0.00000     0.00000     0.00000     0.00000
     8.47689     0.00000     0.00000     0.00000     0.00000
     8.54289     0.00000     0.00000     0.00000     0.00000
     8.60889     0.00000     0.00000     0.00000     0.00000
     8.67489     0.00000     0.00000     0.00000     0.00000
     8.74189     0.00000     0.00000     0.00000     0.00000
     8.80789     0.00000     0.00000     0.00000     0.00000
     8.87389     0.00000     0.00000     0.00000     0.00000
     8.94089     0.00000     0.00000     0.00000     0.00000
     9.00689     0.00000     0.00000     0.00000     0.00000
     9.07289     0.00000     0.00000     0.00000     0.00000
     9.13889     0.00000     0.00000     0.00000     0.00000
     9.20589     0.00000     0.00000     0.00000     0.00000
     9.27189     0.00000     0.00000     0.00000     0.00000
     9.33789     0.00000     0.00000     0.00000     0.00000
     9.40489     0.00000     0.00000     0.00000     0.00000
     9.47089     0.00000     0.00000     0.00000     0.00000
     9.53689     0.00000     0.00000     0.00000     0.00000
     9.60289     0.00000     0.00000     0.00000     0.00000
     9.66989     0.00000     0.00000     0.00000     0.00000
