     #Energy up_8&11&14& dw_8&11&14& up_55&58&64 dw_55&58&64
     5.95774     0.29672    -0.20622     0.07782    -0.08093
     6.02474     0.24747    -0.20820     0.06686    -0.08440
     6.09274     0.52626    -0.29819     0.13169    -0.11446
     6.15974     0.51246    -0.25614     0.13089    -0.09619
     6.22674     0.34609    -0.24865     0.09082    -0.09136
     6.29474     0.38898    -0.26504     0.10447    -0.09793
     6.36174     0.34667    -0.26148     0.09570    -0.08994
     6.42974     0.64264    -0.25404     0.18173    -0.08917
     6.49674     0.49834    -0.18139     0.12798    -0.06689
     6.56374     0.88908    -0.12339     0.24209    -0.04908
     6.63174     0.69326    -0.17441     0.19213    -0.06788
     6.69874     0.60452    -0.59449     0.18163    -0.24717
     6.76574     0.48281    -1.27092     0.13214    -0.41828
     6.83374     0.38256    -0.87685     0.10097    -0.26990
     6.90074     0.38399    -0.66826     0.10642    -0.27428
     6.96774     0.63462    -0.78859     0.18100    -0.23495
     7.03574     0.37118    -1.26517     0.10595    -0.48403
     7.10274     0.20490    -0.68717     0.05656    -0.26639
     7.17074     0.15109    -0.64494     0.04209    -0.23601
     7.23774     0.07021    -0.54542     0.02159    -0.18655
     7.30474     0.01859    -0.34785     0.00619    -0.12436
     7.37274     0.00504    -0.37165     0.00169    -0.12893
     7.43974     0.00010    -0.33249     0.00003    -0.11154
     7.50674     0.00000    -0.12594     0.00000    -0.04211
     7.57474     0.00000    -0.06151     0.00000    -0.01995
     7.64174     0.00000    -0.01902     0.00000    -0.00558
     7.70974     0.00000    -0.00132     0.00000    -0.00031
     7.77674     0.00000     0.00000     0.00000     0.00000
     7.84374     0.00000     0.00000     0.00000     0.00000
     7.91174     0.00000     0.00000     0.00000     0.00000
     7.97874     0.00000     0.00000     0.00000     0.00000
     8.04574     0.00000     0.00000     0.00000     0.00000
     8.11374     0.00000     0.00000     0.00000     0.00000
     8.18074     0.00000     0.00000     0.00000     0.00000
     8.24774     0.00000     0.00000     0.00000     0.00000
     8.31574     0.00000     0.00000     0.00000     0.00000
     8.38274     0.00000     0.00000     0.00000     0.00000
     8.45074     0.00000     0.00000     0.00000     0.00000
     8.51774     0.00000     0.00000     0.00000     0.00000
     8.58474     0.00000     0.00000     0.00000     0.00000
     8.65274     0.00000     0.00000     0.00000     0.00000
     8.71974     0.00000     0.00000     0.00000     0.00000
     8.78674     0.00000     0.00000     0.00000     0.00000
     8.85474     0.00000     0.00000     0.00000     0.00000
     8.92174     0.00000     0.00000     0.00000     0.00000
     8.98974     0.00000     0.00000     0.00000     0.00000
     9.05674     0.00000     0.00000     0.00000     0.00000
     9.12374     0.00000     0.00000     0.00000     0.00000
     9.19174     0.00000     0.00000     0.00000     0.00000
     9.25874     0.00000     0.00000     0.00000     0.00000
     9.32574     0.00000     0.00000     0.00000     0.00000
     9.39374     0.00000     0.00000     0.00000     0.00000
     9.46074     0.00000     0.00000     0.00000     0.00000
     9.52774     0.00000     0.00000     0.00000     0.00000
     9.59574     0.00000     0.00000     0.00000     0.00000
     9.66274     0.00000     0.00000     0.00000     0.00000
     9.73074     0.00000     0.00000     0.00000     0.00000
